199;396;0; ;
483,989;404,443;0,373;;
489,445;405,574;0,385;;
494,687;407,344;0,402;;
500,01;408,802;0,421;;
504,662;410,831;0,438;;
507,068;412,034;0,454;;
509,361;413,181;0,487;;
510,201;415,401;0,521;;
510;418,811;0,554;;
510;420,531;0,57;;
508,992;422,017;0,586;;
505,542;425,458;0,607;;
497,108;432,622;0,624;;
490,69;439,31;0,64;;
479,5;447,5;0,653;;
459,954;463,046;0,672;;
443,462;474,49;0,688;;
427,049;486,39;0,708;;
409,061;499,954;0,727;;
392,453;512,135;0,743;;
377,498;526,275;0,757;;
365,015;537,623;0,775;;
352,687;548,83;0,788;;
339,482;559,905;0,806;;
330,934;567,342;0,824;;
323,994;573,172;0,843;;
314,471;579,686;0,861;;
309,754;587,43;0,926;;
285,425;611,979;0,937;;
280,151;618,274;0,954;;
275,743;624,072;0,975;;
270,355;630,573;0,997;;
264,745;636,297;1,007;;
257,838;644,355;1,023;;
252,471;650,835;1,039;;
248,265;656,168;1,055;;
241;661,5;1,077;;
235,631;666,695;1,095;;
227,777;672,667;1,106;;
223,251;679,499;1,122;;
220,901;684,197;1,139;;
217,469;686,354;1,164;;
216,741;688,518;1,174;;
215,625;690,75;1,208;;
216;692,543;1,29;;
217,038;694,076;1,408;;
217;696,013;1,508;;
221,356;698,785;1,528;;
225,71;700,855;1,548;;
234,378;704,142;1,559;;
241,051;705,175;1,574;;
247,96;705;1,591;;
254,678;706,446;1,609;;
267,544;707,58;1,631;;
278,4;708;1,651;;
289,651;708;1,662;;
303,056;708,921;1,674;;
314,475;710,047;1,69;;
328,251;711,188;1,708;;
339,038;709,696;1,726;;
351,673;711,425;1,742;;
367,01;710;1,759;;
381,166;709,345;1,774;;
393,845;708,216;1,795;;
402,519;706,138;1,817;;
415,952;706,996;1,831;;
425,177;707;1,841;;
434,093;705,738;1,86;;
446,094;706;1,877;;
454,051;706,509;1,892;;
460,736;707;1,912;;
468,242;706,251;1,932;;
479,41;706,855;1,944;;
486,952;706,008;1,959;;
492,647;706;1,978;;
499,466;704,756;2,001;;
509,672;706,334;2,014;;
514,398;707,466;2,027;;
105;;;;
2264;;;;
ASYC;;;;
;;;;
215;395;0; ;
247,896;394;0,018;;
262,648;394;0,038;;
273,289;392,671;0,051;;
285,93;393;0,067;;
298,864;393;0,086;;
311,62;393,663;0,102;;
332,517;394;0,116;;
349,935;394;0,136;;
366,712;394;0,152;;
380,053;394;0,171;;
400,048;394;0,184;;
409,016;394;0,201;;
429;395,5;0,22;;
436;395;0,235;;
451,306;395,245;0,25;;
460,238;395;0,269;;
471,938;395;0,286;;
483,464;395;0,303;;
488,231;393,754;0,317;;
492,467;394;0,334;;
495,5;394;0,354;;
501,027;394;0,37;;
505,829;394;0,386;;
509;394;0,419;;
510,814;395,271;0,452;;
511,121;397,242;0,487;;
508,464;400,803;0,504;;
501,277;405,723;0,521;;
496,013;410,987;0,551;;
489,326;416,728;0,57;;
466,412;437,157;0,585;;
454,314;447,016;0,602;;
435,834;460,255;0,619;;
420,652;475,155;0,638;;
402,659;489,599;0,653;;
384,951;503,639;0,669;;
368,523;520,44;0,686;;
351,836;536,086;0,709;;
334,859;554,35;0,725;;
317,927;569,363;0,736;;
301,747;586,7;0,757;;
286,337;602,58;0,774;;
271,231;618,064;0,786;;
256,584;633,416;0,802;;
245,855;647,765;0,82;;
236,703;659,371;0,838;;
226,753;669,247;0,853;;
220,181;678,425;0,874;;
217,759;683,069;0,89;;
213,974;686,539;0,903;;
212;689,5;0,955;;
211,824;690,351;1,038;;
212;692,179;1,073;;
215,641;693,821;1,093;;
219,843;694;1,114;;
227,667;694,074;1,128;;
237,426;695;1,139;;
245,468;695;1,157;;
256,227;695;1,172;;
271,483;696;1,189;;
285,819;696;1,205;;
302,459;697,661;1,225;;
321,194;698;1,241;;
337,807;701,161;1,255;;
359,886;703,409;1,271;;
373,224;701,675;1,29;;
395,228;699,086;1,307;;
408,673;698,844;1,329;;
423,663;698;1,349;;
438,175;696,435;1,36;;
452,077;696,923;1,372;;
462,427;695,953;1,388;;
472,534;694,83;1,411;;
482,356;695;1,428;;
487,164;694;1,44;;
490,5;694;1,595;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
77;;;;
1595;;;;
ASYC;;;;
;;;;
217;402;0; ;
257,619;407,955;0,017;;
272,858;409,143;0,032;;
287,288;409;0,051;;
300,554;409;0,067;;
314;409;0,087;;
328,162;406,806;0,102;;
349,642;404,613;0,118;;
366,068;403,176;0,133;;
377,772;401,046;0,152;;
394,508;399,899;0,172;;
402,82;397,545;0,187;;
419,938;398;0,204;;
429,798;396,52;0,217;;
443,336;396;0,235;;
454,663;395,292;0,253;;
462,732;395;0,269;;
474,624;395;0,285;;
482,594;393,915;0,299;;
486,848;394;0,324;;
491,376;394;0,336;;
495,683;394;0,351;;
498,722;394;0,367;;
504,124;394,687;0,387;;
509;395,5;0,417;;
508,531;396,265;0,503;;
508;398,178;0,521;;
501,586;402,942;0,534;;
495,534;408,466;0,552;;
489,885;414,115;0,57;;
483,092;420,908;0,586;;
476,238;429,055;0,603;;
462,462;436,888;0,62;;
456,5;444,5;0,64;;
444,6;454,55;0,654;;
431,961;465,308;0,668;;
419,36;475,888;0,685;;
402,995;489,004;0,704;;
390,669;501,331;0,723;;
373,708;513,414;0,737;;
360,701;528,657;0,758;;
343,051;542,453;0,775;;
327,848;556,57;0,786;;
312,085;569,79;0,802;;
298,749;583,932;0,822;;
281,45;597,663;0,845;;
270,353;610,777;0,859;;
256,762;624,238;0,871;;
246,814;634,186;0,888;;
239,726;647,144;0,908;;
231,308;656,692;0,927;;
222,571;666,787;0,948;;
215,998;677,203;0,969;;
210,415;685,419;0,987;;
201,18;698,025;1,003;;
195,42;703,58;1,021;;
195,557;706,329;1,037;;
196;708;1,073;;
194,735;710,795;1,105;;
196,271;712,542;1,124;;
196;714,129;1,173;;
198,329;714;1,192;;
201,241;714;1,205;;
205,11;713,223;1,221;;
210,416;713;1,238;;
217,114;711,981;1,261;;
227,019;712;1,286;;
241,534;709,77;1,308;;
276,405;706,066;1,325;;
292,407;702,799;1,339;;
310,211;700,541;1,355;;
328,895;698,248;1,374;;
348,041;696,998;1,394;;
368,396;698,073;1,406;;
390,358;696,771;1,422;;
407,732;698,358;1,44;;
427,086;698;1,46;;
441,5;698;1,479;;
459,228;698;1,504;;
474,348;698;1,514;;
486,309;698;1,525;;
495,552;698;1,54;;
505,94;696,784;1,555;;
510,603;697;1,694;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
84;;;;
1694;;;;
ASYC;;;;
;;;;
200;397;0; ;
218,799;397;0,017;;
237,5;397;0,031;;
244,5;397;0,047;;
257,521;396;0,067;;
268,075;396;0,083;;
278,097;396;0,099;;
290,469;396;0,114;;
310,665;394,726;0,136;;
317,193;395;0,152;;
331,921;396,493;0,169;;
335,521;396,587;0,181;;
343,739;397,717;0,201;;
357,245;399,73;0,216;;
365,703;400;0,231;;
374,866;400;0,253;;
389,958;400;0,27;;
397,653;400;0,286;;
403,702;400;0,302;;
413;401,5;0,318;;
424,73;400,324;0,332;;
432,712;399,184;0,352;;
446,554;399,966;0,365;;
453,403;398,933;0,389;;
460,156;397,807;0,401;;
465,511;399,302;0,418;;
476,871;399;0,437;;
484,455;399;0,453;;
489,597;398,351;0,468;;
494,121;398;0,483;;
497,773;398;0,503;;
501,985;398,996;0,522;;
504;399,5;0,534;;
503,15;401,299;0,584;;
503;403,357;0,618;;
498,425;409,433;0,635;;
492,894;414,085;0,65;;
487,214;420,944;0,673;;
480,277;430,298;0,686;;
469,768;438,873;0,701;;
459,516;444,99;0,718;;
448,215;456,785;0,737;;
435,162;468,365;0,753;;
425,193;477,807;0,767;;
414,08;489,912;0,79;;
400,544;501,213;0,806;;
392,29;509,71;0,823;;
383,363;518,637;0,837;;
371,417;532,041;0,852;;
364,781;539,822;0,871;;
355,691;550,711;0,888;;
345,661;562,154;0,901;;
336,231;572,74;0,925;;
327,302;584,959;0,942;;
314,954;594,674;0,957;;
306,586;604,716;0,974;;
297,754;616,246;0,985;;
286,41;627,031;1,007;;
277,246;637,791;1,025;;
269,432;648,954;1,036;;
261,449;658,486;1,052;;
252,441;667,559;1,07;;
247,011;675,385;1,093;;
242,907;681,639;1,111;;
239,203;685,196;1,122;;
237;688,5;1,151;;
234,186;690,814;1,188;;
233,735;692,53;1,408;;
229,268;693,577;1,424;;
226,587;694,707;1,438;;
225;695,5;1,472;;
222,197;696,268;1,555;;
225,178;696;1,59;;
232,692;696;1,605;;
237,195;696;1,622;;
241,798;696;1,638;;
247,597;696;1,656;;
253,183;696;1,673;;
263;696;1,69;;
275,046;698,672;1,705;;
285,258;699;1,721;;
299,841;699,917;1,738;;
312,366;701,033;1,759;;
329,058;702,137;1,772;;
339,626;703,263;1,79;;
352,464;704,406;1,813;;
367,741;705,527;1,841;;
392,78;708,507;1,856;;
402,959;710,769;1,873;;
416,203;711;1,889;;
426,368;711;1,91;;
435,117;712,265;1,929;;
444,158;712;1,941;;
454,345;712;1,956;;
459,051;712;1,972;;
464,825;712;1,993;;
470,21;711,158;2,008;;
474,926;711;2,022;;
478,308;711;2,04;;
481,722;709,759;2,211;;
101;;;;
2345;;;;
ASYC;;;;
;;;;
197;400;0; ;
220,534;402,046;0,015;;
239,613;403,308;0,033;;
252,705;403;0,054;;
263,267;402,415;0,068;;
272,914;402;0,082;;
283,991;402,799;0,101;;
294,06;403;0,115;;
314,232;405,137;0,138;;
327,033;405;0,153;;
337,771;403,723;0,168;;
347,792;402,579;0,187;;
362,51;401;0,202;;
371,706;401;0,219;;
384,94;401,765;0,235;;
395,351;402;0,251;;
404,118;403,015;0,267;;
414,519;403;0,289;;
425,948;400,41;0,302;;
432,816;401;0,318;;
438,941;401;0,337;;
452,5;401;0,352;;
455,838;400,291;0,367;;
461,487;400;0,387;;
466,942;400;0,4;;
471,512;400;0,417;;
480,974;401,247;0,439;;
485,861;401;0,452;;
488,498;401;0,469;;
491,202;402,601;0,487;;
493;403,5;0,585;;
493,063;405,127;0,804;;
495,077;406,038;0,921;;
492,242;410,637;0,938;;
489,966;413,034;0,954;;
485,559;417,441;0,971;;
480,974;423,283;0,985;;
475,134;430,24;1,006;;
462;438,5;1,025;;
452,683;445,726;1,039;;
441,059;455,497;1,054;;
432,86;465,71;1,074;;
424,997;473,002;1,09;;
417,116;480,884;1,104;;
405,428;491,315;1,121;;
397,134;499,866;1,143;;
389,094;507,906;1,158;;
379,221;516,623;1,171;;
371,497;525,605;1,187;;
364,919;533,928;1,207;;
357,14;541,86;1,224;;
347,455;551,545;1,238;;
339,413;560,814;1,254;;
331,641;568,359;1,275;;
323,713;577,756;1,293;;
313,658;587,013;1,305;;
306,894;595,791;1,321;;
300,974;604,442;1,338;;
293,539;613,384;1,355;;
286,575;621,495;1,371;;
282,287;628,07;1,388;;
277,736;634,896;1,406;;
274,692;641,616;1,422;;
269,138;649,434;1,444;;
263,05;655,95;1,462;;
256,4;661,833;1,472;;
251,367;666,633;1,488;;
247,87;670,13;1,507;;
245,683;673,475;1,53;;
244,237;677,018;1,541;;
240,862;681,518;1,556;;
237,5;686;1,572;;
234,067;688,289;1,592;;
231,5;690;1,624;;
230,472;691,528;1,658;;
228,857;692,072;1,699;;
224,919;694,721;1,713;;
221;695,5;1,738;;
219,459;695;1,774;;
216,202;695;1,794;;
214,806;695;1,976;;
218,132;695;1,996;;
222,619;695;2,011;;
227,121;695,78;2,024;;
234,509;696;2,045;;
242,157;696;2,059;;
251,148;694,856;2,075;;
265,629;692,395;2,092;;
277,521;693;2,108;;
288;690;2,129;;
302,647;687,725;2,148;;
316,721;686,252;2,159;;
330,677;684,221;2,174;;
344,324;682,973;2,192;;
361,179;681,855;2,218;;
372,641;680,76;2,236;;
385,373;680;2,249;;
396,953;679,506;2,259;;
406,013;679;2,275;;
418,962;679,766;2,295;;
115;;;;
2796;;;;
ASYC;;;;
;;;;
217;398;0; ;
244,509;400,885;0,018;;
257,255;402,023;0,033;;
268,618;403,162;0,055;;
278,598;404,289;0,068;;
289,887;405,389;0,084;;
301;406,5;0,105;;
319,566;406,617;0,116;;
334,744;407;0,134;;
345,726;407;0,154;;
359,872;407,99;0,167;;
370,013;408;0,183;;
382,87;406,739;0,204;;
396,652;407;0,217;;
406,634;405,537;0,238;;
418,578;406;0,252;;
428,5;406;0,267;;
441,269;405;0,287;;
452,359;405,936;0,301;;
461,562;404,93;0,317;;
472,005;405;0,338;;
484,754;405;0,355;;
491,158;403,549;0,37;;
496,3;404,575;0,384;;
500,734;405;0,403;;
504,338;405,779;0,418;;
506,895;406,948;0,434;;
508;407,5;0,488;;
502,6;410,3;0,505;;
497,782;415,218;0,52;;
494;419;0,535;;
487,273;426,963;0,552;;
477,898;436,201;0,572;;
464,875;445,084;0,585;;
452,509;456,356;0,601;;
432;471,824;0,622;;
418,915;484,694;0,637;;
394;502,5;0,652;;
378,5;514,5;0,672;;
357,381;531,714;0,688;;
339,242;547,039;0,705;;
320,203;562,833;0,719;;
306,242;579,051;0,735;;
292,86;595,924;0,756;;
275,131;607,304;0,774;;
265,827;623,223;0,787;;
253,025;636,767;0,806;;
243,994;650,582;0,824;;
235,322;661,512;0,837;;
223,787;672,192;0,852;;
219,549;682,014;0,874;;
213,807;688,431;0,894;;
212,034;693,288;0,906;;
209,093;697,361;0,92;;
207;700,5;0,936;;
206,5;702;0,973;;
203,21;704,79;1,072;;
208,306;704;1,104;;
211,827;701,086;1,128;;
216,049;701;1,142;;
220,589;699,853;1,154;;
229,098;697,401;1,18;;
240,216;698,402;1,199;;
250,106;699;1,212;;
264,007;699;1,224;;
276,733;699;1,237;;
292,465;699;1,254;;
306,126;699;1,277;;
317,656;699;1,297;;
329,949;700,244;1,309;;
339,397;701,755;1,322;;
349,5;704;1,339;;
366;706;1,355;;
374,635;706,737;1,375;;
389,78;707,852;1,399;;
399,68;708;1,421;;
410,27;707;1,438;;
435,345;704,257;1,456;;
449,955;705;1,473;;
457,633;703,394;1,492;;
464,941;703;1,513;;
476,858;703;1,525;;
484,753;702,041;1,539;;
489,378;700,906;1,558;;
495,137;699,773;1,573;;
498,005;698,665;1,591;;
501,381;699;1,607;;
503;699;1,657;;
502;696,648;1,78;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
89;;;;
1780;;;;
ASYC;;;;
;;;;
215;393;0; ;
235,037;394,055;0,019;;
259,453;394;0,033;;
270,319;394;0,047;;
284,164;394;0,067;;
298,178;394;0,081;;
312,542;394,965;0,097;;
324,775;395;0,12;;
347,733;396,13;0,13;;
365,081;397,339;0,15;;
373,028;397;0,169;;
389,575;397;0,182;;
400,407;397;0,2;;
414,245;398,607;0,217;;
426,302;399,93;0,233;;
437,516;402,103;0,247;;
451,053;403,171;0,264;;
462,17;404,317;0,286;;
474,608;405,419;0,3;;
486,364;404;0,315;;
494,54;403,351;0,335;;
502,252;402,25;0,35;;
508,523;401,095;0,368;;
511,062;401;0,435;;
508,756;404,366;0,452;;
500,994;407,803;0,468;;
494,657;412,619;0,485;;
487,904;418,247;0,499;;
479,03;425,973;0,519;;
465,419;437,318;0,532;;
453,564;445,772;0,549;;
437,975;460,639;0,567;;
423,548;475,452;0,588;;
411,059;488,941;0,602;;
396,653;502,651;0,616;;
380,479;516,852;0,635;;
367,372;532,526;0,652;;
355,275;546,857;0,672;;
340,454;563,938;0,685;;
327,216;576,784;0,702;;
305,85;592,232;0,718;;
297,495;605,096;0,734;;
286,088;617,604;0,75;;
276,505;627,495;0,767;;
269,425;637,362;0,783;;
260,329;647,755;0,806;;
252,671;655,329;0,825;;
247,568;662,718;0,837;;
242,748;669,504;0,856;;
239,5;676;0,874;;
233,75;679,6;0,887;;
228,844;684,156;0,9;;
225,24;686,84;0,921;;
223,923;689,155;0,987;;
222,876;691,248;1,017;;
220,46;693,541;1,086;;
218,908;695,092;1,123;;
214,091;699,909;1,144;;
211,814;703,186;1,159;;
210;705;1,188;;
208,456;706,544;1,254;;
211,179;706;1,273;;
214,14;707;1,286;;
217,761;707;1,303;;
223,977;706,17;1,319;;
231,592;706;1,337;;
239,636;707,091;1,352;;
245,012;707;1,375;;
250,689;708,338;1,395;;
261,035;708,839;1,407;;
272,412;710,552;1,419;;
282,82;711,682;1,435;;
295,743;712,812;1,457;;
307,961;713,906;1,481;;
322,263;715;1,495;;
338,359;714,853;1,507;;
356,778;713,701;1,52;;
375,93;712,592;1,539;;
394,5;711,5;1,555;;
410,307;710;1,57;;
426,095;708,447;1,59;;
441,301;707,121;1,608;;
454,883;706,01;1,621;;
465,311;704,854;1,637;;
480,5;706,269;1,659;;
486,884;704,588;1,677;;
489,897;705;1,704;;
490,54;706,27;1,894;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
88;;;;
1894;;;;
ASYC;;;;
;;;;
203;398;0; ;
220,099;396,994;0,019;;
234,218;395,815;0,037;;
243,596;393,423;0,05;;
253,724;391,173;0,067;;
265;390,5;0,087;;
274,106;389,362;0,103;;
282,858;389;0,118;;
299,449;389,903;0,137;;
308,031;390;0,149;;
315,955;390;0,166;;
326,599;391,289;0,187;;
335,377;393,844;0,204;;
340,125;394,521;0,221;;
348,528;396,228;0,237;;
358,491;397,721;0,252;;
367,019;398,86;0,269;;
375,088;399;0,285;;
388,504;401,251;0,302;;
395,56;402,223;0,316;;
400,904;403,381;0,337;;
408;404,5;0,353;;
416,691;405,414;0,367;;
424,971;405,71;0,388;;
432,194;405,134;0,402;;
439,694;405,956;0,417;;
447,687;406;0,434;;
453,008;407,202;0,457;;
457,384;408,346;0,47;;
461,867;408;0,488;;
465,785;408,595;0,506;;
471,134;409,689;0,518;;
477,102;409,18;0,538;;
482,736;409,947;0,552;;
486,197;410;0,574;;
488,391;410;0,584;;
490,666;410;0,62;;
493,797;411,266;0,653;;
495,525;411;0,837;;
492,984;412,008;0,857;;
489,277;414,482;0,869;;
485,886;418,114;0,887;;
479,5;424,5;0,908;;
469,875;433,156;0,921;;
457,896;440,973;0,937;;
443,135;450,627;0,956;;
428,41;462,653;0,973;;
412,703;473,926;0,991;;
394,749;486,235;1,004;;
379,214;501,445;1,026;;
360,282;516,718;1,043;;
342,86;532,426;1,055;;
322,478;548,675;1,071;;
306,996;564,671;1,09;;
291,706;581,243;1,11;;
276,233;595,712;1,121;;
263,523;609,702;1,142;;
248,512;627,179;1,158;;
239,627;638,06;1,172;;
228,723;650,136;1,189;;
219,99;658,678;1,208;;
214,815;666,573;1,228;;
210,354;674,38;1,239;;
204,726;682,383;1,255;;
199,141;686,687;1,276;;
198,685;689,944;1,297;;
197,607;691,787;1,319;;
197;694,03;1,337;;
198,75;697,625;1,354;;
200,824;700,736;1,37;;
205,175;703,087;1,391;;
207,353;704,176;1,423;;
211,76;704;1,443;;
217,512;703,498;1,459;;
224,376;702,375;1,473;;
237,213;702;1,489;;
247,851;702;1,509;;
267,339;702;1,53;;
281,258;702;1,541;;
306,237;705,748;1,565;;
329,127;708,069;1,589;;
353,568;710,463;1,6;;
381,915;711;1,611;;
406,586;709,541;1,623;;
431,655;707,291;1,639;;
456,208;704,108;1,657;;
480,26;702,892;1,673;;
490,187;700,563;1,689;;
497,417;698,309;1,805;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
89;;;;
1805;;;;
ASYC;;;;
;;;;
206;398;0; ;
236,124;401,723;0,017;;
251,029;402;0,028;;
264,051;400,995;0,045;;
275,299;401;0,061;;
287,948;401;0,082;;
298,929;401;0,099;;
311,285;401;0,113;;
333,748;399,406;0,128;;
341,998;399;0,148;;
354,7;399,823;0,164;;
363,786;400,969;0,183;;
371,813;402,116;0,202;;
381,95;402;0,215;;
394,42;402;0,235;;
402,244;401,537;0,245;;
409,5;400,5;0,266;;
420,31;397,598;0,281;;
428,097;396,151;0,295;;
434,605;395,066;0,315;;
444,78;395;0,331;;
452,298;393,815;0,348;;
456,245;395,311;0,365;;
460,775;395;0,384;;
465,252;396;0,396;;
470,957;396;0,416;;
477,55;396;0,432;;
480,837;394,163;0,447;;
483,046;394;0,499;;
485,253;394;0,515;;
486,5;397;0,549;;
488,537;398,537;0,579;;
490,523;400,523;0,599;;
492,096;402,096;0,649;;
493,16;404,32;0,699;;
493;406,358;0,733;;
488,827;411,173;0,753;;
485,282;415,957;0,767;;
480,567;420,433;0,783;;
471,613;429,387;0,799;;
463;438;0,819;;
452,66;447,34;0,836;;
437,652;458,232;0,849;;
426,277;471,631;0,866;;
412,864;482,946;0,883;;
398,268;498,942;0,906;;
386,586;510,414;0,92;;
370,645;525,662;0,934;;
357,635;539,232;0,949;;
344,537;553,499;0,968;;
333,053;565,947;0,986;;
319,11;578,061;0,999;;
308,398;590,736;1,019;;
298,411;600,589;1,039;;
287,392;612,869;1,051;;
277,156;624,271;1,072;;
268,969;632,606;1,089;;
260,245;641,755;1,101;;
252,34;651,991;1,117;;
245,609;660,29;1,136;;
238,748;668,294;1,157;;
231,186;675,814;1,167;;
224,516;681,237;1,183;;
220,382;684,214;1,2;;
214,5;689;1,221;;
212,153;691,847;1,243;;
209,533;694,467;1,262;;
207,289;696,711;1,272;;
205,016;697,992;1,284;;
204;698,5;1,3;;
202,762;701,357;1,419;;
207,025;703,012;1,438;;
210,576;703;1,452;;
212,706;703;1,468;;
217,87;703;1,486;;
221,987;702,597;1,504;;
232,31;703,693;1,526;;
241,625;704;1,554;;
262,457;706,042;1,575;;
274,356;707;1,585;;
283,508;707;1,603;;
296,674;708,425;1,622;;
308,5;708;1,643;;
323,793;707,347;1,655;;
336,891;706,211;1,668;;
354,755;705,073;1,685;;
368,466;703,961;1,707;;
383,737;705,124;1,719;;
398,962;705;1,741;;
409,106;706,411;1,757;;
425,688;705,483;1,77;;
440,429;704,371;1,787;;
452,68;702,516;1,803;;
462,183;701,102;1,82;;
474,183;698,967;1,841;;
483,254;699;1,862;;
488,152;699,461;1,877;;
493,119;701,373;1,893;;
495,997;702,997;1,906;;
498;705;2,048;;
100;;;;
2048;;;;
ASYC;;;;
;;;;
203;398;0; ;
233,221;400,084;0,008;;
257,523;400;0,026;;
273,981;400;0,04;;
289,52;400;0,054;;
303,354;399,22;0,071;;
317,702;399;0,091;;
330,229;399;0,114;;
354,483;402;0,124;;
367,419;402,484;0,14;;
379,732;404;0,165;;
391,882;404,488;0,173;;
402,41;405,601;0,19;;
414,162;406;0,211;;
424,668;406,852;0,226;;
433,774;407;0,241;;
443,015;409;0,257;;
452,475;409;0,278;;
458,808;409,362;0,293;;
465,274;410;0,308;;
472,512;410,585;0,324;;
477,884;411;0,345;;
482,372;411,843;0,363;;
484,889;412;0,38;;
488,181;412;0,392;;
491,577;411,808;0,41;;
494,955;411;0,434;;
497,881;411;0,459;;
503,348;412;0,486;;
507,251;412,813;0,494;;
510,749;413;0,501;;
513,109;413;0,569;;
513;415,248;0,589;;
509,105;418,895;0,605;;
503,464;423,024;0,621;;
494,934;428,417;0,635;;
488,716;435,341;0,657;;
479,584;442,062;0,671;;
467,268;449,738;0,688;;
456,086;460,523;0,702;;
446,616;471,871;0,718;;
430;479;0,737;;
417,592;493,961;0,754;;
401,514;506,81;0,768;;
389,042;521,946;0,788;;
373,234;534,387;0,809;;
362,796;546,424;0,822;;
351,418;559,524;0,835;;
336,5;571;0,853;;
324,561;584,836;0,872;;
311,327;597,673;0,889;;
300,587;612,531;0,911;;
286,61;624,531;0,922;;
275,127;636,96;0,935;;
266,12;649,584;0,952;;
250,322;660,598;0,974;;
241,809;673,123;0,995;;
232,352;683,518;1,007;;
222,414;691,19;1,019;;
215,867;697,959;1,035;;
211,193;703,758;1,053;;
207,818;707,182;1,07;;
205,591;708,205;1,087;;
203,363;709,319;1,154;;
207,511;708;1,175;;
210,7;707,1;1,198;;
214,05;707;1,219;;
218,831;706;1,24;;
241,129;706;1,26;;
250,571;705,494;1,272;;
266,27;704,358;1,291;;
279,594;703,241;1,31;;
294,233;703;1,322;;
307,165;703;1,339;;
319,463;701,867;1,354;;
338,105;702;1,371;;
349,179;702;1,392;;
370,005;703,5;1,413;;
387,763;704;1,424;;
402,373;704,737;1,438;;
418,376;705;1,458;;
431,049;705;1,478;;
443,912;706,076;1,488;;
456,574;706;1,509;;
464,931;707,366;1,523;;
477,998;707;1,538;;
486,639;707;1,554;;
493,247;706,292;1,583;;
498,282;704,359;1,596;;
504,601;703,067;1,608;;
508;702,5;1,622;;
507,201;703;1,739;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
0;0;0;;
92;;;;
1739;;;;
ASYC;;;;
;;;;
206;399;0; ;
254,56;403,884;0,017;;
273,407;405,025;0,03;;
290,171;406,145;0,05;;
304,699;407,285;0,068;;
319,126;408,394;0,085;;
332;409,5;0,098;;
