184;401;0; 
212,695;402,025;0,02;
243,505;403,37;0,037;
267,141;404,461;0,056;
289,586;405;0,073;
315,074;403,539;0,09;
341,482;401,293;0,116;
368,468;399,044;0,138;
434,257;397;0,171;
462,165;397;0,186;
471,5;397;0,207;
482,318;397;0,221;
486,476;397;0,243;
488,88;397;0,257;
490;397;0,268;
491,176;397;0,318;
489,822;399,357;0,35;
490;401,546;0,385;
487,466;403,534;0,403;
484,702;406,298;0,419;
481,069;409,931;0,444;
472,028;417,547;0,457;
462,096;431,856;0,49;
449,137;444,963;0,526;
415,355;475,984;0,563;
365,864;524,584;0,591;
332,327;557,162;0,606;
315,886;573,765;0,65;
284,554;606,549;0,671;
270,973;623,027;0,693;
247,873;649,659;0,721;
238,066;660,934;0,737;
218,358;684,642;0,756;
209,715;694,04;0,784;
200,964;700,397;0,795;
194,188;706,812;0,814;
191,871;711,388;0,824;
190,746;714,763;0,937;
195,114;713,943;0,961;
198,042;713,792;0,99;
218,537;709,616;1,006;
231;706,5;1,02;
252,6;701,173;1,038;
273,858;698,314;1,053;
293,483;695,091;1,098;
334,516;694,793;1,137;
371,505;695;1,166;
409,148;695,323;1,19;
427,922;696,638;1,206;
456,835;697,139;1,226;
469,123;695,807;1,258;
488,958;697,44;1,274;
497;697;1,305;
502,734;695,317;1,336;
510,834;695,083;1,413;
512;694,5;1,682;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
56;;;
1682;;;
CACA;;;
;;;
201;411;0; 
237,133;408,361;0,017;
256,696;407,253;0,033;
275,214;407;0,048;
293,972;406,002;0,065;
313,958;406;0,082;
331,186;404,738;0,098;
351,621;405;0,117;
396;405;0,135;
406,399;404;0,151;
424,03;402,496;0,171;
441,188;402;0,183;
454,979;400,003;0,2;
466,142;398,886;0,216;
483,647;400,243;0,234;
492,33;398,63;0,257;
499,403;400,486;0,274;
508,059;401,388;0,29;
511,465;401,732;0,3;
513;402,5;0,335;
512;404,537;0,358;
509,768;406,232;0,371;
506,651;407,674;0,386;
502,094;409,953;0,402;
491,586;416,813;0,435;
483,5;424;0,461;
454,426;447,613;0,468;
437,767;458,822;0,486;
428,112;472,518;0,518;
414,067;486,933;0,525;
397,626;503,374;0,536;
381,345;520,232;0,55;
367,5;535;0,567;
347,846;555,154;0,602;
312,837;587,026;0,617;
298,502;601,498;0,717;
277,362;616,072;0,98;
212,619;695;1,012;
243,116;692,993;1,04;
262,305;691,864;1,08;
301,176;691,378;1,12;
389,005;693,864;1,138;
408,695;694;1,162;
428,953;695,115;1,171;
448,004;696,236;1,186;
464,415;698,722;1,203;
479,733;698;1,225;
491,44;701;1,24;
499,5;701;1,265;
512,82;702,852;1,279;
519,843;703;1,289;
525,482;701,904;1,304;
529,878;700,78;1,321;
534,379;701;1,344;
537,385;702,462;1,57;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
55;;;
1570;;;
CACA;;;
;;;
201;412;0; 
219,805;406,776;0,016;
242,521;400,071;0,04;
258,046;396,419;0,066;
272,716;394,044;0,128;
322,921;392,686;0,16;
379,267;397,713;0,229;
420,949;404,173;0,254;
444,366;408,337;0,263;
455,046;409,45;0,28;
465,183;410,576;0,305;
482,69;412;0,372;
496,393;413;0,497;
516,537;415,269;0,536;
513,821;417,179;0,578;
508,613;419,796;0,62;
489,904;430,94;0,662;
467,69;446,135;0,693;
455,679;456,321;0,719;
426,781;479,451;0,755;
396,78;505,17;0,785;
369,049;530,487;0,82;
357,777;539,455;0,856;
319,139;576,344;0,891;
297,014;600,986;0,946;
252,703;644,239;0,965;
244,076;653,924;0,976;
235,183;661,362;0,993;
226,21;669,79;1,009;
219,229;677,733;1,05;
213,398;684,401;1,141;
187;707;1,181;
186,742;709,774;1,217;
191,079;708,307;1,245;
198,873;709,392;1,297;
241,721;706,962;1,347;
304,313;704,605;1,386;
343,081;703,328;1,396;
363,709;703;1,408;
382,901;703;1,432;
401,588;703;1,454;
415,877;703;1,519;
457,546;705,637;1,541;
466,543;706;1,557;
472,095;706;1,573;
477,463;707,093;1,592;
479,51;705,745;1,63;
481,521;706;1,658;
484,502;705,249;1,685;
486;704,5;1,739;
489,245;704;1,793;
494;703;1,832;
495,358;701,821;1,945;
495,085;702,915;2,186;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
54;;;
2186;;;
CACA;;;
;;;
187;407;0; 
514,5;411,5;0,857;
510,982;412,009;1,51;
499,874;419,08;1,547;
490,713;425,972;1,584;
470,864;439,078;1,61;
455,149;450,322;1,625;
435,047;464,093;1,651;
429,943;468,038;1,673;
413,286;477,984;1,695;
402,246;485,128;1,717;
393,823;492,151;1,762;
370,55;507,45;1,785;
364,992;512,005;1,807;
352,921;524,079;1,824;
345,82;528,59;1,843;
341,064;532,936;1,875;
328,924;543,076;1,92;
313,599;555,801;1,953;
302,393;567,607;1,976;
286,488;580,512;2;
282,776;587,448;2,059;
258;615,5;2,083;
251,495;624,907;2,109;
241,195;641,61;2,152;
229,234;655,958;2,219;
209,62;680,704;2,29;
197,842;692,315;2,353;
196,732;694,536;2,41;
199,04;695,02;2,46;
201,336;695;2,493;
207,861;694,772;2,53;
230,142;695;2,599;
315,913;692,008;2,671;
401,756;689;2,731;
454,29;692,477;2,755;
461,078;692,583;2,78;
472,398;693;2,812;
481,303;694;2,852;
488,006;695,335;2,994;
522;699,5;3,179;
518,229;701,313;3,314;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
42;;;
3314;;;
CACA;;;
;;;
187;405;0; 
236,582;404;0,019;
256,73;402,848;0,043;
273,155;401,723;0,053;
289,999;402;0,076;
308;400,5;0,086;
324,903;399,364;0,102;
353,388;399;0,126;
371,663;399;0,138;
391,117;400,007;0,158;
404,578;402,263;0,169;
420,598;402;0,188;
436,263;402;0,205;
450,5;403,5;0,22;
462,187;401,619;0,236;
474,18;402;0,254;
483,058;402;0,271;
489,94;402,99;0,287;
495,543;404,109;0,305;
498,694;404;0,322;
500,721;405,36;0,337;
502,962;406,481;0,386;
498,313;408,844;0,403;
496,057;410,943;0,421;
491,63;415,37;0,437;
482,279;423,506;0,456;
469,247;435,412;0,472;
456,945;440,757;0,49;
440,726;452,796;0,504;
426,959;464,745;0,521;
410,749;477,11;0,537;
396,561;489,486;0,554;
384,162;501,838;0,571;
373,013;514,186;0,587;
364,423;526,543;0,605;
349,706;540,294;0,623;
338,5;551,5;0,636;
327,5;565,5;0,657;
311,124;578,683;0,672;
299,714;591,215;0,688;
285,414;602,45;0,721;
274,392;614,786;0,747;
253,629;636,792;0,862;
200,197;691,669;0,929;
189,732;704,804;0,958;
190;709,018;1,005;
192,222;710,111;1,055;
194,363;710;1,106;
203,609;710,102;1,123;
212,887;706,292;1,141;
221,828;705,647;1,16;
238,29;704,516;1,175;
254,777;702,245;1,19;
273,284;701,723;1,206;
290,836;700,289;1,223;
309,422;700,966;1,24;
329,751;701;1,261;
344,868;701;1,277;
365,982;702,332;1,301;
380,806;703,459;1,323;
407,819;705;1,34;
419,98;705,816;1,357;
429,403;706;1,374;
437,549;706;1,391;
450,079;707,189;1,41;
455,932;707;1,424;
461,216;705,557;1,449;
464,675;706;1,464;
468,069;706;1,475;
473,061;706;1,492;
477,643;706,911;1,508;
480,079;705,96;1,526;
482,362;706;1,543;
484,556;704,722;1,576;
486,542;705;1,646;
488,008;703,996;1,692;
490,264;701,736;1,78;
494,001;700;1,811;
496,262;698,869;1,843;
498,508;699;1,914;
500,265;697,868;1,959;
497,822;699,089;2,182;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
82;;;
2182;;;
CACA;;;
;;;
194;399;0; 
215,73;395,896;0,02;
240,138;394,521;0,037;
260,066;393,408;0,056;
279,718;392,293;0,068;
300,887;391,164;0,085;
321,343;391;0,101;
342,724;391;0,126;
380,883;391,194;0,142;
402,185;391,676;0,15;
420,296;390,544;0,167;
440;392,5;0,184;
456,332;392,694;0,201;
471,672;392,166;0,217;
485,314;394,829;0,236;
494,457;396,057;0,252;
504,488;397,165;0,268;
514,909;399,646;0,285;
517,743;400,436;0,317;
517,267;402,534;0,374;
517;404,356;0,401;
514,803;405,098;0,435;
511,2;408,8;0,452;
504,095;414,254;0,48;
496,57;420,654;0,504;
488,674;429,229;0,521;
467,328;447,216;0,536;
453,701;461,299;0,556;
437,412;473,39;0,58;
424,271;485,77;0,588;
408,732;499,059;0,603;
393,039;512,195;0,62;
377,566;526,546;0,637;
364,906;540,103;0,654;
350,293;553,575;0,67;
335,625;569,635;0,687;
321,05;582,569;0,704;
302;600,5;0,721;
289,627;613,748;0,738;
275,057;626,453;0,753;
259,785;638,598;0,77;
250,079;651,882;0,788;
238,895;661,995;0,804;
225,162;673,365;0,821;
218,439;684,659;0,837;
207,653;692,864;0,856;
199,138;699,038;0,871;
192,358;704,642;0,888;
191;708,557;0,905;
191;710,5;0,953;
193,171;709;0,987;
196,803;707,732;1,021;
211,327;706,335;1,038;
220,55;705,056;1,055;
236,078;705;1,072;
248,213;702,598;1,09;
260,536;701,679;1,107;
281,6;702;1,123;
293,5;699;1,139;
317,14;699,617;1,155;
336,022;699,814;1,172;
356,802;700;1,189;
375,942;700;1,205;
396,296;701,183;1,222;
412,506;699,7;1,24;
429,368;700;1,257;
444;698,5;1,273;
457,589;699;1,298;
469,024;698,198;1,309;
479,21;699,825;1,324;
486,186;700;1,341;
492,91;700;1,358;
497,119;700;1,374;
500,206;700;1,407;
501,537;700;1,627;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
75;;;
1627;;;
CACA;;;
;;;
187;404;0; 
228,991;402,2;0,017;
251,406;400,159;0,034;
271,184;397,861;0,051;
291,562;395,604;0,068;
311,663;392,056;0,086;
331,623;390,153;0,104;
351;389,5;0,119;
391,5;387;0,167;
427;387;0,187;
448,144;383,643;0,204;
458,983;384;0,221;
467,38;384;0,238;
474,236;384;0,254;
480;384;0,363;
484,328;385,776;0,423;
493;391,84;0,489;
494,042;394,084;0,526;
491,5;401;0,562;
488,426;408,432;0,575;
483,999;414,002;0,588;
478,385;422,984;0,609;
468,993;430,756;0,635;
461,118;441,602;0,66;
440,134;464,656;0,693;
428,396;476,338;0,715;
404,368;501,717;0,748;
377,541;530,012;0,764;
365,492;541,56;0,782;
352,867;555,19;0,797;
339,445;567,555;0,822;
325,721;579,852;0,838;
311,942;593,896;0,865;
285,016;620,909;0,88;
271,491;632,091;0,911;
260,028;642,633;0,928;
240,428;662,572;0,962;
224,088;677,549;0,979;
219,219;681,835;1,008;
212,452;687,365;1,089;
215,215;687;1,147;
224,678;687;1,165;
235,562;688;1,182;
249,035;688;1,248;
279;688;1,298;
354,5;689;1,322;
385,785;690,399;1,356;
418,915;691;1,378;
447,877;691;1,401;
458,114;691;1,435;
475,513;691,252;1,474;
488,436;692;1,494;
496,97;691,258;1,56;
499,742;691;1,583;
501;691;1,652;
503,893;691;1,678;
504,357;691;1,707;
501,829;692,086;2,022;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
58;;;
2022;;;
CACA;;;
;;;
198;406;0; 
225,995;406;0,029;
307,493;404,024;0,039;
331,051;402,805;0,048;
354,92;400,531;0,067;
381,163;399,645;0,083;
422,556;398;0,1;
444,415;397,399;0,115;
460,674;397;0,132;
477,432;397;0,15;
487,756;397;0,176;
493,472;397;0,199;
497,333;400,665;0,248;
497;402,357;0,299;
490,865;407,135;0,322;
488,608;409,392;0,335;
485,064;412,936;0,356;
480,264;422,037;0,369;
470,381;431,619;0,387;
459,18;441,456;0,402;
445,483;452,09;0,418;
432,782;466,076;0,434;
420,41;478,59;0,45;
403,423;492,062;0,469;
393,131;504,156;0,495;
379,038;518,202;0,532;
350,202;547,491;0,544;
337,924;562,221;0,554;
323,252;574,106;0,574;
310,659;590,466;0,583;
299,439;601,561;0,603;
281,854;615,317;0,62;
270,578;627,422;0,636;
257,237;638,287;0,655;
246,848;650,44;0,669;
236,249;660,201;0,685;
226,001;669,999;0,702;
217,954;680,059;0,718;
208,911;687,953;0,737;
197,389;694,567;0,754;
188,938;702,68;0,769;
183,967;709,022;0,785;
178,492;712,881;0,801;
175,503;714,748;0,821;
174;715,5;0,852;
179,156;712,922;0,869;
182,728;713;0,887;
184,725;711,638;0,905;
188,455;710,515;0,92;
201,427;708,398;0,935;
217,184;706,545;0,952;
237,89;704,311;0,969;
256,481;701,097;0,986;
279,996;699,905;1,002;
301,268;698,775;1,022;
325,281;697,653;1,037;
344,382;699,466;1,054;
369,66;699,583;1,07;
393,67;700,712;1,085;
414,964;701;1,104;
433,347;700,041;1,121;
450,235;700;1,135;
459,822;701,202;1,156;
468,588;701;1,171;
474,713;701;1,187;
481,265;703;1,204;
485,067;703;1,22;
488,458;703;1,237;
490,5;703;1,255;
492,092;701,969;1,303;
494,285;702;1,386;
489,977;705,018;1,487;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
72;;;
1487;;;
CACA;;;
;;;
195;404;0; 
233,329;403,141;0,016;
255,085;401,996;0,035;
275,931;402;0,05;
297,04;400,735;0,066;
319,567;401;0,085;
342;401;0,1;
380,158;400;0,139;
409,197;401,553;0,152;
444,127;404,025;0,177;
455,861;404;0,195;
469,754;405;0,204;
480,896;405,362;0,219;
488,965;406;0,236;
494,478;406,62;0,252;
497,504;407;0,271;
499,719;407,86;0,336;
502,946;408;0,345;
508,549;407,817;0,368;
510,534;408;0,403;
513,805;408;0,439;
515,538;406,731;0,502;
513,893;409,215;0,534;
509,426;411;0,55;
508,001;411;0,568;
502,868;414,088;0,584;
499,466;417,534;0,603;
489,392;428,935;0,618;
480,456;437,544;0,636;
466;447,5;0,653;
450,93;463,372;0,669;
435,036;475,773;0,684;
422,646;491,095;0,7;
403,985;505,776;0,717;
388,407;522,778;0,733;
370,298;536,82;0,754;
353,562;553,009;0,778;
336,989;567,409;0,791;
319,35;582,319;0,803;
304,415;595,786;0,818;
285,463;610,862;0,836;
272,708;624,318;0,852;
257,927;635,595;0,877;
246,525;648,75;0,901;
235,915;659,268;0,918;
225,416;668,584;0,939;
209,808;683,709;0,959;
202,591;688,606;0,973;
197,884;692,087;0,988;
194,641;695,359;1,073;
198,516;694,242;1,098;
200,728;693,136;1,12;
203,125;693;1,138;
206,75;693;1,156;
215,415;694,345;1,172;
228,93;694;1,188;
244,269;694,618;1,209;
263,332;695,741;1,231;
281,601;696,85;1,247;
300,584;697,976;1,263;
321,65;697,194;1,279;
341,703;699;1,295;
364,456;699;1,308;
386,88;699,47;1,323;
407,404;699,412;1,345;
426,159;700,43;1,358;
441,998;700,154;1,371;
454,475;702,857;1,388;
463,717;704,09;1,404;
472,708;704;1,428;
480,72;705;1,441;
485,388;705,463;1,46;
488,645;706;1,473;
491,355;706;1,489;
493,604;705,198;1,505;
495;704,5;1,527;
497,1;705;1,554;
499,3;705;1,638;
496,785;705;1,786;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
79;;;
1786;;;
CACA;;;
;;;
203;401;0; 
212,259;401;0,015;
218,677;401;0,027;
221,367;400,317;0,043;
223,595;400;0,059;
226,761;400;0,079;
229,1;400;0,095;
231,349;400;0,119;
235,162;400,29;0,13;
239,68;401,42;0,162;
241,331;401;0,179;
243;401;0,209;
244,536;401;0,226;
246,152;401;0,259;
248,402;401;0,297;
250,536;401;0,329;
253,756;401;0,346;
255;401;0,368;
259,335;399,933;0,382;
261,52;400;0,412;
265,001;400,5;0,429;
268,246;401;0,445;
270;401;0,477;
272,805;401;0,497;
274,107;401;0,519;
276,449;401;0,551;
278,486;401;0,562;
281;401;0,594;
283,687;401;0,615;
285;401;0,628;
286,095;401;0,645;
290,84;401;0,679;
292,459;399,77;0,697;
296,331;400,583;0,713;
299,409;401;0,729;
301,666;401;0,746;
303,883;401;0,763;
305;401;0,779;
307,293;399,902;0,795;
309,64;400;0,828;
312,804;400;0,862;
316,616;401;0,879;
320,715;400,071;0,897;
323;399,5;0,913;
324,265;400;0,932;
329,196;400;0,948;
330,839;401,42;0,979;
333,798;401;1,015;
335,541;401;1,032;
337,029;401;1,047;
339,318;402,159;1,079;
342,602;402;1,113;
345,804;402;1,146;
352,778;402;1,166;
354;402;1,18;
359,398;402;1,213;
362,581;402;1,247;
364,535;400,733;1,28;
367,804;401;1,298;
370,001;401;1,331;
372,242;401;1,367;
375,716;401;1,388;
379,379;401;1,402;
383;401;1,431;
387,902;401,976;1,449;
390,201;403,101;1,466;
392,443;403;1,498;
395,689;403;1,532;
398,802;401,733;1,565;
401,922;402;1,582;
403;402;1,599;
404,191;402;1,619;
407,98;403,327;1,635;
409,885;403;1,652;
412,135;404;1,667;
414;404;1,683;
417,406;403,198;1,703;
420,785;402,072;1,717;
423,116;402;1,754;
426,444;403,148;1,767;
428,835;403;1,799;
433,007;403,669;1,817;
435,5;404,5;1,85;
439,071;404;1,867;
441,312;405,156;1,884;
443,577;405;1,902;
445,816;405;1,917;
449,5;403,5;1,949;
451,548;404;1,968;
453,795;403,102;1,987;
455;402,5;2,008;
456,141;403;2,034;
459,577;403;2,068;
462,254;403;2,085;
464;403;2,117;
466,997;403,998;2,135;
468;404,5;2,151;
469,244;404;2,168;
471,716;405,358;2,202;
475,192;404,404;2,22;
298;;;
7085;;;
CACA;;;
;;;
186;399;0; 
223,25;404,147;0,025;
260,608;405;0,037;
279,744;405;0,052;
300,5;403,5;0,07;
324,595;402,284;0,091;
361,895;400,364;0,105;
389,491;399,069;0,12;
406,15;397,918;0,136;
426,763;398;0,152;
445,018;398;0,172;
459,097;398;0,189;
469,105;396,445;0,205;
480,142;396;0,222;
487,02;396;0,239;
489,897;396;0,254;
491;396;0,271;
490;398,164;0,303;
491,196;400,392;0,338;
488,344;403,312;0,358;
487,5;405;0,395;
486,985;406,029;0,425;
483,563;409,437;0,44;
481,228;413,158;0,465;
