203,409,0,;222.738,409,0.022,;243.115,409,0.041,;271.037,409.836,0.072,;285.395,410.953,0.078,;301.095,411,0.093,;315.584,411,0.11,;348.605,413.637,0.169,;377.5,413,0.212,;436.339,409.966,0.232,;445.322,410,0.254,;454.031,410,0.278,;469.175,409.529,0.294,;476.574,409.347,0.31,;484.425,409,0.332,;492.274,409,0.343,;498.073,409,0.36,;503.687,410.137,0.377,;509.29,408.742,0.406,;514.135,409,0.433,;517.498,409,0.439,;520.237,409,0.475,;522.857,409.929,0.488,;523.537,410.268,0.526,;520.825,411.087,0.576,;518.643,413.357,0.609,;514.14,415.953,0.627,;509.705,418.148,0.646,;502.862,422.759,0.66,;493.472,428.58,0.686,;487.419,438.441,0.704,;478.573,442.767,0.727,;468.935,448.369,0.745,;452.583,464.334,0.761,;442.646,471.236,0.778,;433.743,476.786,0.799,;427.345,483.655,0.833,;408,501,0.846,;398.211,508.503,0.862,;387.353,518.647,0.888,;376.139,528.975,0.906,;366.969,536.027,0.934,;348.827,551.932,0.953,;340.03,559.599,0.982,;333.584,565.928,1.008,;315.145,582.587,1.031,;298.241,599.79,1.062,;274.121,624.714,1.079,;264.002,633.998,1.108,;252.267,644.465,1.137,;238.84,661.466,1.163,;226.324,670.87,1.183,;224.936,676.32,1.214,;222.639,679.361,1.24,;219.16,683.84,1.264,;217,686,1.285,;215.466,687.534,1.333,;211,693,1.364,;209.464,695.803,1.389,;207.49,697.51,1.431,;205.642,700.536,1.463,;204.733,702.534,1.497,;207.236,702,1.547,;210.536,700.821,1.58,;212.536,699.732,1.597,;214.082,697.918,1.615,;216.406,698,1.631,;221.302,699.326,1.65,;231.546,701.887,1.667,;241.112,702,1.683,;250.516,702,1.707,;261.916,702.811,1.718,;273.289,703,1.74,;285.567,704.052,1.756,;297.701,704,1.771,;309.489,704,1.785,;322.962,704,1.808,;332.256,704,1.825,;343.202,704,1.844,;354.738,704,1.86,;365.979,704,1.881,;377.187,701.963,1.898,;392.377,701.862,1.914,;403.855,700.481,1.929,;416.568,699.381,1.95,;429.004,699.5,1.968,;450.206,697.256,1.994,;458.047,696.136,2.014,;465.874,696,2.032,;472.639,695.213,2.051,;478.901,697,2.068,;483.042,697.347,2.086,;488.772,698,2.106,;491.418,698,2.117,;493,698,2.15,;496.148,700.074,2.183,;498.315,700,2.218,;500.536,701.268,2.234,;503,702.5,2.283,;499.643,699.643,2.318,;102,,,;2538,,,;JOFL,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,409,0, ;216.409,410.027,0.021,;234.077,411.34,0.034,;247.281,412.44,0.05,;265.859,413,0.065,;283.43,413,0.082,;303.124,413,0.098,;324.345,412.034,0.116,;366.934,412,0.131,;388.223,410.789,0.148,;406.512,411,0.169,;421.275,409.552,0.183,;436,410,0.198,;447.255,409.305,0.215,;457.332,409.815,0.232,;467.433,410,0.262,;476.12,409.966,0.28,;483.805,407.839,0.292,;489.087,406.728,0.308,;493.672,405.582,0.333,;494.538,406,0.4,;491.947,408.053,0.457,;490.807,410.386,0.471,;489.733,412.533,0.501,;484.499,418.626,0.518,;480.079,424.882,0.534,;472.343,432.657,0.557,;465.622,439.378,0.573,;458.369,445.958,0.587,;452.788,452.654,0.601,;444.5,457.5,0.617,;434.679,467.321,0.634,;427.15,474.014,0.651,;418.325,481.716,0.667,;407.221,492.779,0.684,;397.237,502.763,0.701,;387.264,514.04,0.719,;371.298,529.702,0.736,;361.413,540.587,0.752,;349.474,553.21,0.769,;337.956,563.436,0.784,;327.677,573.323,0.802,;313.411,583.408,0.819,;305.89,595.744,0.835,;296.776,605.502,0.853,;284.902,612.869,0.869,;278.5,626.5,0.885,;269.826,633.82,0.902,;259.301,645.469,0.921,;250.768,655.123,0.935,;243.912,664.118,0.953,;236.071,671.929,0.974,;225.737,683.514,0.988,;219.736,690.642,1.005,;213.053,696.947,1.02,;208.548,702.678,1.038,;202.516,710.231,1.054,;197.562,715.438,1.07,;193.128,718.904,1.087,;190.81,721.19,1.104,;188.56,723.44,1.12,;189,725.6,1.213,;191.214,723.893,1.237,;193.522,722.739,1.256,;198.743,721.851,1.272,;211.012,722,1.292,;217.5,722,1.305,;233.367,721.331,1.321,;246.389,720.237,1.341,;260.894,719.085,1.355,;275.51,717.961,1.375,;288.963,716.836,1.392,;302.335,715.722,1.405,;315.805,716,1.43,;328.8,717.483,1.459,;352.547,716,1.496,;363.854,715.115,1.529,;392.984,713.752,1.555,;410.419,714,1.573,;419.897,713.388,1.59,;430.334,713,1.61,;439.841,713,1.622,;448.807,711.048,1.641,;457.79,708.802,1.675,;473.757,706.655,1.704,;481.843,706.539,1.721,;486.321,705.42,1.739,;490.81,705,1.76,;495.886,705,1.773,;499.197,705,1.794,;503.746,705,1.806,;510.827,705,1.839,;512.804,703.732,2.126,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;93,,,;2126,,,;JOFL,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167,415,0, ;193.857,412.851,0.016,;222.255,410.43,0.033,;241.033,410,0.049,;258.969,409.189,0.066,;275.934,409,0.083,;293.791,407.951,0.099,;311.754,406.828,0.117,;351.644,403.123,0.133,;367.443,402.587,0.15,;387.169,400.93,0.168,;405.883,399.341,0.183,;422.724,399,0.2,;439.533,399,0.216,;453.224,399,0.233,;464.392,400.139,0.251,;475.601,400,0.267,;486.828,402.766,0.284,;491.524,403.007,0.301,;499.374,404.625,0.317,;506.478,404.254,0.333,;511.471,404,0.349,;513.976,404,0.366,;515,404,0.399,;514,407.35,0.433,;512.406,410.188,0.449,;508.427,413.859,0.469,;498.632,421.694,0.483,;488.401,435.421,0.5,;475.063,445.703,0.516,;459.218,456.987,0.533,;447.494,470.824,0.551,;428.006,479.934,0.567,;416.559,492.753,0.584,;400.433,504.834,0.6,;382.296,518.479,0.617,;367.001,534.845,0.634,;347.183,551.681,0.65,;332.842,567.323,0.667,;311.85,580.433,0.685,;301.519,596.703,0.702,;286.083,605.853,0.717,;273.513,617.487,0.734,;261.521,627.938,0.751,;250.08,638.028,0.767,;239.886,649.127,0.784,;230.917,656.948,0.801,;220.743,664.756,0.819,;213.358,675.397,0.836,;207.016,683.978,0.852,;201.91,687.472,0.868,;197.784,691.954,0.899,;195.284,695.573,0.907,;193.032,697.968,0.918,;193,700.204,0.984,;195.268,701.134,1.002,;200.126,701,1.018,;205.984,701.831,1.035,;213.645,703.899,1.052,;223.608,706.135,1.068,;237.262,706,1.085,;252.151,707.319,1.102,;268.009,708.429,1.12,;284.5,708,1.136,;300.159,708,1.152,;316.177,708.798,1.169,;331.859,709,1.186,;346.536,710.041,1.202,;363.357,710,1.218,;377.681,710,1.235,;392.204,710,1.253,;403.5,707,1.27,;416.703,708.358,1.286,;427.897,707.234,1.304,;436.215,707,1.327,;449.078,705.994,1.365,;463.473,704.754,1.39,;479.945,703.514,1.407,;485.053,703,1.42,;489.936,702.266,1.437,;495.276,701.145,1.454,;499.895,701,1.47,;504.395,698.803,1.487,;510.071,701.428,1.504,;513.013,701,1.522,;514.917,701,1.538,;518.165,702,1.554,;520,702,1.603,;521.357,702,1.62,;530.828,703.092,1.719,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;90,,,;1719,,,;JOFL,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203,410,0, ;222.112,408.994,0.016,;237.039,409,0.037,;249.945,409,0.059,;266.268,409,0.087,;281.873,409,0.099,;316.451,409,0.115,;349.63,409.898,0.132,;369.169,408.989,0.15,;386.489,410.093,0.166,;403.294,410,0.188,;418.007,410,0.205,;430.762,408.52,0.226,;444.73,407.388,0.268,;476.12,407.015,0.287,;483.703,404.799,0.298,;487.777,405,0.316,;491.015,405,0.333,;492.913,406.456,0.416,;489.786,408.214,0.484,;488.893,410.214,0.549,;487.866,412.268,0.569,;486.934,414.132,0.602,;484.611,417.583,0.62,;481.475,421.542,0.635,;476.273,427.727,0.654,;469.464,434.536,0.671,;462.763,439.491,0.684,;457.039,443.969,0.701,;450.283,449.597,0.717,;441.124,457.642,0.737,;432.112,466.888,0.751,;424.675,474.325,0.769,;415.589,481.208,0.785,;405.495,489.06,0.8,;397.098,497.746,0.82,;386.384,507.655,0.835,;372.963,518.864,0.858,;363.182,532.424,0.877,;351.061,541.282,0.889,;338.956,553.392,0.906,;327.324,563.894,0.955,;303.735,584.88,1.028,;255.912,628.808,1.08,;216.437,669.563,1.158,;198.528,688.472,1.236,;191.462,696.538,1.274,;188.772,701.457,1.302,;187.648,704.056,1.319,;186.552,706.896,1.33,;185.442,709.675,1.345,;184.5,712.5,1.395,;185,713.356,1.443,;187.215,711.892,1.471,;189.527,712,1.504,;192.878,709,1.522,;197.953,709.991,1.538,;204.859,710,1.561,;211.719,712.573,1.577,;219.07,712.384,1.594,;229.045,712.495,1.613,;240.382,712.638,1.642,;264.59,712,1.66,;276.872,712,1.672,;287.973,710.903,1.689,;302.017,711,1.706,;311.106,711,1.723,;322.529,711,1.74,;332.738,711,1.755,;342.534,711,1.772,;354.148,711,1.789,;362.798,710.029,1.806,;371.72,710,1.823,;380.649,710,1.839,;391.926,708.707,1.859,;399.223,706.079,1.874,;408.165,706.405,1.89,;417.298,705.3,1.907,;425.755,704.178,1.924,;435.286,703.079,1.941,;444.5,700.875,1.956,;452.299,702.186,1.974,;460.14,702,1.991,;466.549,700.575,2.008,;471.5,701,2.043,;478.315,701.326,2.059,;485.725,702.908,2.074,;488.058,703,2.09,;492.616,701.846,2.107,;497.046,702,2.124,;500.037,702,2.14,;502,702,2.157,;504,700.5,2.273,;506.18,701,2.41,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;94,,,;2410,,,;JOFL,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203,412,0, ;228.038,411,0.028,;243.395,411.671,0.042,;259.87,412,0.05,;276.887,412,0.063,;295.023,412,0.08,;313.029,413.189,0.102,;331.1,414.319,0.114,;371.933,415.392,0.131,;384.965,413.446,0.147,;402.764,412.349,0.165,;418.435,411.255,0.186,;433.724,411,0.213,;445.225,411,0.228,;456.017,411,0.239,;465.163,411.24,0.255,;474.652,412,0.27,;483.503,411.5,0.293,;492.999,411,0.307,;501.249,411,0.333,;509.076,410.132,0.339,;514.921,409.016,0.353,;517.234,409,0.374,;519.484,409,0.433,;519,411.267,0.462,;516.468,413.532,0.482,;513.88,416.12,0.497,;507.979,420.816,0.513,;495.587,428.048,0.534,;485.987,437.567,0.552,;472.912,445.362,0.564,;459.61,455.047,0.583,;445.149,466.347,0.599,;432.111,475.259,0.613,;420.516,485.435,0.634,;405.496,498.119,0.649,;392.852,507.361,0.665,;380.242,522.19,0.682,;365.441,537.013,0.703,;351.286,550.714,0.721,;338.549,562.706,0.732,;326.187,573.029,0.752,;312.799,585.184,0.77,;302.951,595.049,0.781,;292.61,604.124,0.802,;276.843,614.57,0.817,;266.623,626.911,0.832,;254.88,636.508,0.847,;245.849,647.359,0.868,;236.64,656.543,0.886,;226.34,664.736,0.899,;218.268,672.732,0.915,;214.041,683.157,0.936,;208.134,687.866,0.957,;206.106,690.788,0.97,;204.422,694.157,0.982,;203.5,696,1.034,;206.049,696.025,1.068,;208.312,696,1.101,;210.538,694.731,1.132,;212.534,695,1.168,;217.067,697.022,1.19,;221.597,698.149,1.21,;228.35,699.261,1.223,;238.555,700,1.234,;249.226,699.477,1.249,;264.298,699,1.27,;280.001,697.461,1.299,;296.059,695.259,1.314,;312.852,693.02,1.325,;332.017,691.731,1.334,;348.756,689.499,1.35,;370.08,688.607,1.367,;385.5,689,1.384,;398.729,688,1.4,;410.26,688,1.422,;420.592,688,1.434,;430.816,688,1.452,;440.069,688,1.467,;445.15,688,1.491,;451.665,688,1.51,;457.208,688.442,1.523,;462.296,689,1.534,;466.842,689,1.55,;471.272,689,1.568,;474.805,689.935,1.584,;479.315,690,1.609,;484.955,691.191,1.628,;487.87,691.29,1.64,;490.845,692,1.652,;493.107,692,1.667,;495,692,1.704,;497.797,693.266,1.722,;499.017,693,1.788,;501.251,693,1.822,;503.541,693,1.852,;505.007,694.004,1.904,;508.353,695.118,2.004,;510.178,695,2.037,;516.678,696.113,2.157,;100,,,;2157,,,;JOFL,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204,407,0, ;230.436,406,0.054,;269.029,402.816,0.103,;312.73,398.934,0.135,;338.824,399.758,0.165,;359.94,401.995,0.2,;379.26,400.749,0.23,;398.66,399,0.259,;415.799,399.755,0.301,;431.016,401,0.329,;445.755,403.501,0.363,;457.483,403,0.387,;462.476,403,0.417,;471.431,404,0.439,;480.308,405,0.462,;484.682,407,0.49,;488.395,407.349,0.52,;496.771,408.59,0.541,;501,409,0.573,;502.533,410.267,0.674,;499.847,412.153,0.707,;495.885,414,0.741,;492.579,416.281,0.758,;490.198,417.401,0.783,;486.921,421.079,0.806,;481.174,426.826,0.829,;464.087,440.275,0.857,;456.956,447.038,0.893,;438.845,461.915,0.93,;408.804,488.196,1.01,;355.647,540.353,1.038,;342.337,546.998,1.063,;325.857,566,1.091,;315.031,573.878,1.115,;296.585,594.415,1.142,;282.464,603.715,1.167,;258.976,628.722,1.196,;241.769,648.384,1.22,;233.718,656.301,1.244,;220.393,666.607,1.272,;216.919,673.188,1.33,;205.506,689.996,1.375,;199.754,696.246,1.419,;191.679,707.428,1.462,;187.5,714,1.56,;190.05,711.975,1.595,;193.653,709.565,1.628,;199.71,708,1.668,;211.604,708.921,1.711,;226.298,709.162,1.755,;253.185,710,1.791,;273.344,709.763,1.843,;301.009,706.874,1.88,;327.901,704.512,1.919,;335.665,704,1.957,;361.765,701.052,1.991,;378.142,700,2.032,;401.411,697.431,2.078,;415.724,697,2.114,;432.87,697,2.15,;440.263,697,2.226,;456.702,699,2.276,;462.244,699.622,2.314,;465.535,701.268,2.35,;467.537,703.537,2.399,;468.179,705.357,2.433,;470.313,705,2.481,;472.357,706.179,2.52,;474.536,707.268,2.564,;477.319,707.659,2.599,;478.537,708.268,2.642,;480.357,708,2.682,;482.117,709.059,2.733,;484.357,709,2.783,;486.357,710.179,2.816,;488.536,710,2.85,;490.331,710,2.899,;492.357,710,3,;494.153,710,3.033,;507.959,710,3.25,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;80,,,;3250,,,;JOFL,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188,419,0, ;217.959,413.65,0.013,;249.012,411.449,0.029,;270.201,411,0.044,;290.494,411,0.061,;310.923,411,0.079,;332.132,411,0.101,;355.636,409.827,0.116,;406.153,408.741,0.13,;421.591,409,0.149,;443.841,408.447,0.162,;461.758,408.633,0.179,;478.913,408.22,0.199,;492.693,408,0.215,;501.905,408,0.23,;507.757,408,0.248,;511.991,406.752,0.298,;512.179,409.358,0.353,;509.649,411.351,0.371,;507.927,414.109,0.392,;503.817,416.788,0.405,;497.109,421.891,0.42,;490.305,430.492,0.436,;481.615,440.188,0.452,;468.763,450.106,0.464,;456.745,464.557,0.479,;440.793,475.524,0.496,;427.186,488.814,0.516,;413.615,503.584,0.529,;390.831,522.195,0.552,;370.653,546.104,0.566,;350.679,568.321,0.579,;330.942,588.058,0.596,;312.767,603.786,0.617,;298.657,619.234,0.638,;282.786,630.143,0.65,;270.201,642.799,0.663,;254.146,657.579,0.681,;243.819,668.181,0.704,;235.765,676.765,0.72,;227.679,683.469,0.732,;221.996,688.004,0.746,;217.481,691.639,0.766,;214.921,694.079,0.78,;213.875,696.251,0.9,;216.152,697.076,0.921,;218.068,695.966,0.932,;220.387,696,0.95,;226.842,697.368,0.973,;238.464,699,0.985,;249.638,699,0.998,;264.511,699.701,1.013,;278.894,700,1.03,;293.14,699.066,1.048,;310.996,700.062,1.073,;326.581,698.816,1.092,;339.669,700,1.106,;355.243,700.416,1.117,;370.022,701,1.131,;382.94,701.662,1.147,;394.026,702,1.164,;405.005,701.099,1.182,;414.183,699.977,1.198,;425.65,701.165,1.214,;436.872,699.713,1.234,;446.659,697.187,1.25,;456.681,698.474,1.266,;463.5,697.5,1.283,;471.401,697.266,1.299,;478.205,697.868,1.319,;482.921,698,1.332,;487.474,699.119,1.348,;493.188,699,1.365,;494.745,699,1.389,;499.297,700.378,1.405,;505.485,704.323,1.516,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;76,,,;1516,,,;JOFL,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199,402,0, ;228.877,403.792,0.017,;244.722,404,0.034,;262.464,404,0.05,;280.426,404,0.069,;300.856,402.73,0.085,;322.412,400.22,0.102,;351.52,397.459,0.119,;383.363,395.364,0.134,;400.821,395,0.151,;418.921,395.878,0.168,;432.98,396,0.184,;446.425,396,0.201,;458.608,394.763,0.219,;466.882,395,0.236,;476.864,394,0.253,;484.022,394,0.269,;488.891,394,0.285,;493.38,394,0.302,;495.931,394,0.318,;499.258,395.086,0.335,;502.621,396.207,0.384,;504.357,397.179,0.435,;507.536,399.357,0.466,;508.059,401.119,0.549,;510.214,402.107,0.601,;508.963,404.075,0.634,;507.808,406.383,0.668,;502.484,409.258,0.685,;495.758,414.493,0.702,;487.899,422.101,0.718,;478.07,432.922,0.735,;466.874,440.788,0.752,;456.899,448.634,0.769,;448.151,455.137,0.787,;437.735,466.265,0.803,;429.818,470.987,0.819,;421.255,478.027,0.835,;409.751,486.727,0.852,;400.323,497.596,0.869,;390.28,505.56,0.886,;376.591,515.807,0.905,;367.089,529.882,0.92,;355.559,538.997,0.937,;342.341,550.225,0.954,;331.153,561.847,0.969,;316.715,572.255,0.986,;305.625,584.236,1.003,;294.508,594.443,1.02,;280.988,604.509,1.036,;270.066,617.228,1.054,;257.484,628.105,1.071,;247,637.5,1.087,;236.798,651.857,1.103,;225.257,664.517,1.12,;215.848,676.834,1.137,;207.898,687.132,1.153,;202.312,692.688,1.17,;194.212,698.277,1.188,;191.864,702.515,1.205,;190.007,708.481,1.222,;190.381,710.856,1.237,;189.26,713.48,1.254,;188.5,715,1.286,;187.732,716.536,1.303,;186.889,718.223,1.387,;189.214,718,1.42,;191.536,716.732,1.438,;194.289,714.808,1.455,;196.633,715,1.473,;204.568,715,1.495,;212.327,716.555,1.524,;220.402,717,1.538,;242.184,716,1.557,;253.391,716,1.572,;265.707,714.845,1.589,;276.785,715,1.61,;286.644,715,1.633,;298.739,715.478,1.644,;310.418,715.642,1.656,;320.901,716,1.673,;331.86,716,1.697,;341.052,716,1.712,;351.145,714.873,1.723,;361.23,715,1.745,;368.574,716.368,1.758,;377.921,716.49,1.773,;386,717.5,1.79,;394.843,715.27,1.81,;403.797,715,1.824,;411.816,715,1.84,;420.772,712.807,1.857,;430.932,713,1.876,;439.681,711.665,1.892,;448.675,712,1.908,;457.062,708.42,1.925,;463.516,707.297,1.942,;470.762,706.177,1.957,;479.53,706,1.974,;484.238,706,2,;105,,,;2296,,,;JOFL,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190,400,0, ;224.053,403.507,0.032,;240.555,404.897,0.041,;256.005,406,0.051,;269.676,406,0.087,;295.385,406,0.153,;350.297,409,0.182,;377.833,409,0.22,;400.532,406.83,0.255,;433.501,404,0.268,;442.593,404,0.284,;450.67,403.19,0.301,;458.637,402.052,0.319,;466.354,402,0.339,;474.169,404.334,0.354,;479.218,403,0.371,;483.7,403,0.385,;488.627,403.542,0.406,;492.059,404.686,0.418,;495.375,405.792,0.442,;498.737,406,0.456,;501.07,407.035,0.469,;503.316,407,0.55,;504.134,409.268,0.684,;479.624,430.835,0.713,;470.34,437.255,0.744,;456.38,449.531,0.903,;364.047,534.953,0.921,;355.83,540.264,0.936,;347,548.5,0.954,;338.587,557.044,0.969,;329.743,565.474,0.987,;317.124,574.25,1.016,;307.752,587.371,1.05,;283.332,608.735,1.07,;272.122,622.878,1.092,;259.402,633.568,1.105,;248.598,646.805,1.135,;230.173,665.958,1.162,;215.446,682.776,1.215,;205.235,692.412,1.232,;195.013,700.195,1.273,;190.5,710.5,1.293,;191,711.08,1.336,;189.857,713.287,1.42,;192.018,714.009,1.455,;194.261,711.739,1.489,;197.808,710.731,1.546,;215.296,715.883,1.559,;219,716.5,1.572,;235.306,719.119,1.595,;245.361,720.262,1.609,;256.538,721.354,1.623,;272.5,722.5,1.641,;282.5,720.5,1.656,;297.279,720.286,1.675,;310.293,720,1.789,;380.307,715,1.802,;390.349,714.295,1.855,;430.681,706.44,1.922,;471.375,697.656,2.005,;494.41,696,2.016,;497.853,696,2.041,;500.777,696,2.073,;503.795,696,2.107,;506.794,697.265,2.141,;508.153,698.076,2.308,;505.917,698,2.458,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;68,,,;2458,,,;JOFL,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180,405,0, ;212.403,402.329,0.02,;229.616,400.451,0.037,;244.984,399.078,0.054,;261.775,397.948,0.068,;276.364,395.636,0.085,;291.986,395,0.116,;313.316,395,0.132,;344,395,0.156,;359.257,395,0.171,;369.382,395.923,0.179,;378.13,397.016,0.196,;393.19,398.168,0.22,;399.629,398,0.232,;407.183,397.602,0.249,;416.531,397.503,0.27,;424.147,398,0.299,;436.429,398,0.313,;444.088,399.013,0.331,;452.592,399,0.346,;457.064,400.266,0.365,;464.198,400,0.378,;469.5,400,0.402,;477.274,399.611,0.429,;482.206,400,0.44,;485.525,400.842,0.449,;487.915,401,0.462,;490.147,402.074,0.479,;493.659,403.22,0.496,;495.665,404.332,0.513,;497.915,404,0.546,;501.401,406,0.568,;503.655,406.828,0.788,;490.958,420.383,0.814,;483.361,430.198,0.845,;464.724,446.522,0.879,;457.722,453.278,0.897,;431.059,474.213,0.917,;423.45,482.55,0.936,;412.687,492.83,0.951,;400.931,502.855,0.972,;389.731,513.269,0.997,;375.963,527.037,1.015,;365.309,536.726,1.048,;343.378,556.622,1.083,;323.06,572.695,1.151,;280.955,610.284,1.201,;249.983,638.881,1.234,;234.346,657.132,1.277,;220.13,668.87,1.32,;205.226,689.774,1.344,;201.906,693.094,1.386,;195.751,699.249,1.435,;190.903,709.195,1.466,;189.827,711.347,1.5,;190,713.536,1.532,;192.537,711.732,1.575,;197.132,706.868,1.59,;201.156,705.807,1.609,;207.896,705,1.633,;215.066,705.438,1.644,;223.486,706,1.653,;233.095,706,1.668,;243.167,706.796,1.686,;255.125,707,1.701,;268.123,708.01,1.717,;279.5,709.15,1.736,;290.861,710.286,1.751,;304.839,710,1.768,;316.5,710,1.784,;326,711.5,1.801,;338.693,710.769,1.818,;349.026,711,1.834,;361.139,711,1.851,;372.286,711,1.868,;383.494,711,1.885,;396.106,709.627,1.902,;405.402,710,1.919,;417.336,708.777,1.943,;429.34,706.532,1.963,;442.304,705.141,1.994,;464.796,703.912,2.005,;476.175,702.782,2.022,;487.364,702.662,2.036,;495.209,701.542,2.054,;502.5,699,2.074,;508.457,699.691,2.088,;511.608,700,2.104,;513.868,700.934,2.12,;515,701.5,2.397,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;90,,,;2397,,,;JOFL,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
